entity_id	label	old_date	old_precision	new_date_type	new_date	new_precision
2171	Hasta la muerte	1799-01-01	1	inception	1799-01-01	1
2172	Hong Kong Bronx	2008-01-01	1	release	2008-01-01	1
2173	Hilan delgado	1799-01-01	1	inception	1799-01-01	1
2174	Horror Vacui - Die Angst vor der Leere	1984-01-01	1	release	1984-01-01	1
2175	Horse and Woman and Dog	1990-01-01	1	release	1990-01-01	1
2176	How to Destroy Angels (Remixes and Re-Recordings)	1992-01-01	1	release	1992-01-01	1
2177	How to Destroy Angels	1984-01-01	1	publication	1984-01-01	1
2178	Island	1991-11-01	2	release	1991-11-01	2
2179	Hunters	1995-01-01	1	release	1995-01-01	1
2180	Lemora	1975-01-01	1	release	1975-01-01	1
2181	Hysteria	1965-01-01	1	release	1965-01-01	1
2182	La filiación	1799-01-01	1	inception	1799-01-01	1
2183	Ich bin meine eigene Frau	1992-10-31	3	release	1992-10-31	3
2184	Los Chinchillas	1799-01-01	1	inception	1799-01-01	1
2185	Idaho Transfer	1973-01-01	1	release	1973-01-01	1
2186	Mala Noche	1799-01-01	1	inception	1799-01-01	1
2187	Imperium	1987-01-01	1	release	1987-01-01	1
2188	Mejor es holgar	1799-01-01	1	inception	1799-01-01	1
2190	Muchachos al avío	1799-01-01	1	inception	1799-01-01	1
2191	Information Overload Unit	1981-01-01	1	release	1981-01-01	1
2192	Initium	1984-01-01	1	release	1984-01-01	1
2193	L'expérience intérieure	1943-01-01	1	publication	1943-01-01	1
2194	Insect and Individual Silenced	1981-01-01	1	release	1981-01-01	1
2195	Nadie nos ha visto	1799-01-01	1	inception	1799-01-01	1
2196	Nadie se conoce	1799-01-01	1	inception	1799-01-01	1
2197	Ni así la distingue	1799-01-01	1	inception	1799-01-01	1
2198	Ni más ni menos	1799-01-01	1	inception	1799-01-01	1
2199	No grites, tonta	1799-01-01	1	inception	1799-01-01	1
2200	No hubo remedio	1799-01-01	1	inception	1799-01-01	1
2201	No te escaparás	1799-01-01	1	inception	1799-01-01	1
2202	Internal Salvation	2007-01-01	1	release	2007-01-01	1
2203	Obsequio al maestro	1799-01-01	1	inception	1799-01-01	1
2204	International Language	1993-01-01	1	release	1993-01-01	1
2205	Porque fue sensible	1799-01-01	1	inception	1799-01-01	1
2206	Island of Jewels	1986-01-01	1	release	1986-01-01	1
2207	Itoshino Half Moon	1987-01-01	1	release	1987-01-01	1
2208	Jack The Tab / Tekno Acid Beat	1990-01-01	1	release	1990-01-01	1
2209	Se repulen	1799-01-01	1	inception	1799-01-01	1
2210	Si amanece, nos vamos	1799-01-01	1	inception	1799-01-01	1
2211	Sopla	1799-01-01	1	inception	1799-01-01	1
2212	Soplones	1799-01-01	1	inception	1799-01-01	1
2213	Subir y bajar	1799-01-01	1	inception	1799-01-01	1
2214	Tal para cual	1799-01-01	1	inception	1799-01-01	1
2215	Sundel Bolong	1981-08-02	3	release	1981-08-02	3
2216	Todos caerán	1799-01-01	1	inception	1799-01-01	1
2217	Jane from Occupied Europe	1980-01-01	1	release	1980-01-01	1
2218	Trágala perro	1799-01-01	1	inception	1799-01-01	1
2219	Tántalo	1799-01-01	1	inception	1799-01-01	1
2220	Volaverunt	1799-01-01	1	inception	1799-01-01	1
2221	Y se le quema la casa	1799-01-01	1	inception	1799-01-01	1
2222	Ya es hora	1799-01-01	1	inception	1799-01-01	1
2223	Ya tienen asiento	1799-01-01	1	inception	1799-01-01	1
2224	Ya van desplumados	1799-01-01	1	inception	1799-01-01	1
2225	¡Qual la descañonan!	1799-01-01	1	inception	1799-01-01	1
2226	¡Pobrecitas!	1799-01-01	1	inception	1799-01-01	1
2227	¡Quién lo creyera!	1799-01-01	1	inception	1799-01-01	1
2228	¡Que pico de oro!	1799-01-01	1	inception	1799-01-01	1
2229	¡Qué sacrificio!	1799-01-01	1	inception	1799-01-01	1
2230	¡Y aún no se van!	1799-01-01	1	inception	1799-01-01	1
2231	¿De qué mal morirá?	1799-01-01	1	inception	1799-01-01	1
2232	¿Donde vá mamá?	1799-01-01	1	inception	1799-01-01	1
2233	¿No hay quién nos desate?	1799-01-01	1	inception	1799-01-01	1
2234	¿Por qué esconderlos?	1799-01-01	1	inception	1799-01-01	1
2235	¿Quién más rendido?	1799-01-01	1	inception	1799-01-01	1
2236	¿Si sabrá más el discípulo?	1799-01-01	1	inception	1799-01-01	1
2237	Jimmy, the Boy Wonder	1966-01-01	1	release	1966-01-01	1
2238	Jobriath	1973-01-01	1	release	1973-01-01	1
2239	John Cougar	1979-01-01	1	release	1979-01-01	1
2241	Just for the Hell of It	1968-01-01	1	release	1968-01-01	1
2242	Ride a White Swan	1970-10-09	3	publication	1970-10-09	3
2243	Kangaroo Notebook	1996-04-01	2	publication	1996-04-01	2
2244	Kansas City Trucking Co.	1976-01-01	1	release	1976-01-01	1
2245	Keep It Up Downstairs	1976-01-01	1	release	1976-01-01	1
2246	Bellos consejos	1799-01-01	1	inception	1799-01-01	1
2247	Killer's Moon	1978-01-01	1	release	1978-01-01	1
2248	Femme dangereuse	1989-01-01	1	release	1989-01-01	1
2249	Kinky Business	1985-01-01	1	release	1985-01-01	1
2250	Kleine Krieg	1981-01-01	1	release	1981-01-01	1
2251	Kärleksön	1977-01-01	1	release	1977-01-01	1
2252	Kōichirō Uno's Wet and Swinging	1984-01-01	1	release	1984-01-01	1
2253	L’Abbé C.	1950-01-01	1	publication	1950-01-01	1
2254	砂の女	1962-06-08	3	publication	1962-06-08	3
2255	L'Oblat	1903-01-01	1	publication	1903-01-01	1
2256	L.A. Tool & Die	1979-01-01	1	release	1979-01-01	1
2257	LA Plays Itself	1972-01-01	1	release	1972-01-01	1
2258	Labi Siffre	1970-01-01	1	release	1970-01-01	1
2259	Lady Black Rose	1978-01-01	1	release	1978-01-01	1
2260	Lady Moonflower	1976-01-01	1	release	1976-01-01	1
2261	AC4	2009-01-01	1	release	2009-01-01	1
2262	Leichenschrei	1982-01-01	1	release	1982-01-01	1
2263	Les Paumées du Petit Matin	1981-01-01	1	release	1981-01-01	1
2264	Let Me Die a Woman	1978-01-01	1	release	1978-01-01	1
2265	Let Me Tell Ya 'bout Black Chicks	1985-01-01	1	release	1985-01-01	1
2266	Let My Puppets Come	1976-01-01	1	release	1976-01-01	1
2267	Mémoire des apparences	1986-01-01	1	release	1986-01-01	1
2268	Lisa, Lisa	1977-01-01	1	release	1977-01-01	1
2269	Litoral	2008-01-01	1	release	2008-01-01	1
2270	Lokis. Rękopis profesora Wittembacha	1970-01-01	1	release	1970-01-01	1
2271	Love's Secret Domain	1991-01-01	1	release	1991-01-01	1
2272	Love	1971-01-01	1	publication	1971-01-01	1
2273	Love Actually... Sucks!	2011-01-01	1	release	2011-01-01	1
2274	Love Hunter	1972-01-01	1	release	1972-01-01	1
2275	Love Torn in a Dream	2000-08-28	3	release	2000-08-28	3
2276	Lucretia My Reflection	1988-06-01	2	publication	1988-06-01	2
2277	Lusty Sisters	1972-01-01	1	release	1972-01-01	1
2278	Madman	1982-01-01	1	release	1982-01-01	1
2279	Making Time	1966-01-01	1	publication	1966-01-01	1
2280	Malachai	1993-01-01	1	release	1993-01-01	1
2282	Malediction	1993-01-01	1	publication	1993-01-01	1
2283	Mammame	1986-01-01	1	release	1986-01-01	1
2284	Manoel dans l'île des merveilles	1984-01-01	1	release	1985-01-01	1
2285	Mantis in Lace	1968-06-30	3	release	1968-06-30	3
2286	Maximum Security	1985-01-01	1	release	1985-01-01	1
2287	Memories of the Space Age	1988-01-01	1	publication	1988-01-01	1
2288	Memory Serves	1981-01-01	1	release	1981-01-01	1
2289	Messiah of Evil	1973-01-01	1	release	1973-01-01	1
2290	Micro-Phonies	1984-01-01	1	release	1984-01-01	1
2291	Mix-Up	1979-10-23	3	release	1979-10-23	3
2292	Moloch: or, This Gentile World	1992-01-01	1	publication	1992-01-01	1
2293	Mona the Virgin Nymph	1970-01-01	1	release	1970-01-01	1
2294	Murder by Contract	1958-01-01	1	release	1958-01-01	1
2295	Music for Cats	1998-01-01	1	release	1998-01-01	1
2296	Musick to Play in the Dark Vol. 2	2000-01-01	1	release	2000-01-01	1
2297	Musick to Play in the Dark Vol. 1	1999-01-01	1	release	1999-01-01	1
2298	My Wife's Lover	1992-01-01	1	release	1992-01-01	1
2299	Más negro que la noche	1975-12-25	3	release	1975-12-25	3
2300	Nature Unveiled	1984-01-01	1	release	1984-01-01	1
2301	Nemesis Online	1998-01-01	1	release	1998-01-01	1
2302	Neon Maniacs	1986-01-01	1	release	1986-01-01	1
2303	Neurosia – 50 Jahre pervers	1995-11-02	3	release	1995-11-02	3
2304	New Tokyo Decadence – The Slave	2007-01-01	1	release	2007-01-01	1
2305	Nightdreams	1981-01-01	1	release	1981-01-01	1
2306	Nights in Black Leather	1973-01-01	1	release	1973-01-01	1
2307	Nite Flights	1978-01-01	1	release	1978-01-01	1
2308	No Skin Off My Ass	1991-01-01	1	release	1991-01-01	1
2309	Nude on the Moon	1961-01-01	1	release	1961-01-01	1
2310	Odyshape	1981-01-01	1	release	1981-01-01	1
2311	Off White	1979-01-01	1	release	1979-01-01	1
2312	Oil Lamps	1971-01-01	1	release	1971-01-01	1
2313	Once Upon a Girl	1976-01-01	1	release	1976-01-01	1
2314	Only Dreaming	1981-01-01	1	release	1981-01-01	1
2315	Oryu's Passion: Bondage Skin	1975-01-01	1	release	1975-01-01	1
2316	Our Last Album?	2004-01-01	1	release	2004-01-01	1
2317	Paint Your Wagon	1986-01-01	1	release	1986-01-01	1
2318	Paris Is Burning	1990-01-01	1	release	1990-01-01	1
2319	田園に死す	1974-01-01	1	release	1974-01-01	1
2320	Patrick Sky	1965-01-01	1	release	1965-01-01	1
2321	Pause for a Hoarse Horse	1971-01-01	1	release	1971-01-01	1
2322	Peak Hour	1993-01-01	1	release	1993-01-01	1
2323	Pengabdi Setan	1982-01-01	3	release	1982-01-01	3
2324	Penitentiary Blues	1969-01-01	1	release	1969-01-01	1
2325	Phases and Stages	1974-03-01	2	release	1974-03-01	2
2326	Pink Tush Girl	1978-01-01	1	release	1978-01-01	1
2327	Plague Mass	1991-04-01	3	release	1991-04-01	3
2328	Playgirls International	1963-01-01	1	release	1963-01-01	1
2329	Playing with a Different Sex	1981-01-01	1	release	1981-01-01	1
2330	Plutonium Blonde	2008-01-01	1	release	2008-01-01	1
2331	Poor Pretty Eddie	1975-01-01	1	release	1975-01-01	1
2332	Popcorn	1991-01-01	1	release	1991-01-01	1
2333	Poppy Variations	2004-01-01	1	release	2004-01-01	1
2334	Positive	1990-01-01	1	release	1990-01-01	1
2335	Possessed	1983-01-09	3	release	1983-01-09	3
2336	Possessed II	1984-01-01	1	release	1984-01-01	1
2338	Press Color	1979-01-01	1	release	1979-01-01	1
2339	Press the Eject and Give Me the Tape	1982-01-01	1	release	1982-01-01	1
2340	Prey	1978-01-01	1	release	1978-01-01	1
2341	Ptooff!	1967-01-01	1	release	1967-01-01	1
2342	Queen of Siam	1980-01-01	1	release	1980-01-01	1
2343	廟街皇后	1990-01-01	1	release	1990-01-01	1
2344	Radiation	1999-01-01	1	release	1999-01-01	1
2345	レイプ25時 暴姦	1977-01-01	1	release	1977-01-01	1
2346	Raped by an Angel	1993-01-01	1	release	1993-01-01	1
2347	Red Mecca	1981-01-01	1	release	1981-01-01	1
2348	Retreat Through the Wet Wasteland	1973-01-01	1	release	1973-01-01	1
2349	復仇者之死	2010-01-01	1	release	2010-01-01	1
2350	Revenge	1971-01-01	1	release	1971-01-01	1
2351	Rien	1994-01-01	1	release	1994-01-01	1
2352	Robotrix	1991-01-01	1	release	1991-01-01	1
2353	Rocktober Blood	1984-01-01	1	release	1984-01-01	1
2354	Roman P.	1984-01-01	1	publication	1984-01-01	1
2355	Rope Hell	1978-01-01	1	release	1978-01-01	1
2356	Rope and Breasts	1983-01-07	3	release	1983-01-07	3
2357	Rope and Skin	1979-01-01	1	release	1979-01-01	1
2358	Rosie Dixon – Night Nurse	1978-01-01	1	release	1978-01-01	1
2359	Rozstanie	1961-01-01	1	release	1961-01-01	1
2360	Running Wild	1988-01-01	1	publication	1988-01-01	1
2361	Saint of the Pit	1986-01-01	1	release	1986-01-01	1
2362	Samhain III: November-Coming-Fire	1986-01-01	1	release	1986-01-01	1
2363	Satan Was a Lady	1975-01-01	1	release	1975-01-01	1
2364	Savage Weekend	1979-01-01	1	release	1979-01-01	1
2365	Sběrné surovosti	1965-01-01	1	release	1965-01-01	1
2366	Scatology	1984-01-01	1	release	1984-01-01	1
2367	School Girl	1971-01-01	1	release	1971-01-01	1
2368	聖獣学園	1974-02-16	3	release	1974-02-16	3
2369	Score	1973-01-01	1	release	1973-01-01	1
2370	Scratch Acid	1984-01-01	1	publication	1984-01-01	1
2371	Scum of the Earth!	1963-01-01	1	release	1963-01-01	1
2372	Seconds Late for the Brighton Line	2010-01-01	1	release	2010-01-01	1
2373	Secret of the Blue Room	1933-01-01	1	release	1933-01-01	1
2374	Seeding of a Ghost	1983-01-01	1	release	1983-01-01	1
2375	Sense and Sensuality	1982-06-01	2	release	1982-06-01	2
2376	Serial Rape: Perverted Experiment	1990-01-01	1	release	1990-01-01	1
2377	Seven Days' Leave	1942-01-01	1	release	1942-01-01	1
2378	Sex and Zen III	1998-01-01	1	release	1998-01-01	1
2380	Shadow Weaver	1992-01-01	1	release	1992-01-01	1
2381	Shattered Image	1998-08-28	3	release	1998-08-28	3
2382	Story of O	1975-08-28	3	release	1975-08-28	3
2383	She'll Follow You Anywhere	1971-01-01	1	release	1971-01-01	1
2384	Öyle Bir Kadın Ki	1979-01-01	1	release	1979-01-01	1
2387	Shock Troops	1983-01-01	1	release	1983-01-01	1
2388	Shriek of the Mutilated	1974-01-01	1	release	1974-01-01	1
2389	Signals, Calls, and Marches	1981-01-01	1	publication	1981-01-01	1
2390	Silence = Death	1990-01-01	1	release	1990-01-01	1
2391	Silent Night, Bloody Night	1972-11-17	3	release	1972-11-17	3
2392	Single File	2000-01-01	1	release	2000-01-01	1
2393	Skin Gang	1999-01-01	1	release	1999-01-01	1
2394	Sleater-Kinney	1995-01-01	1	release	1995-01-01	1
2395	Sleep Has His House	2000-01-01	1	release	2000-01-01	1
2396	So Dark the Night	1946-01-01	1	release	1946-01-01	1
2397	Soliloquy for Lilith	1988-01-01	1	release	1988-01-01	1
2398	Songs My Father Left Me	1969-01-01	1	release	1969-01-01	1
2399	Spaced Out	1979-01-01	1	release	1979-01-01	1
2400	Spiral Insana	1986-01-01	1	release	1986-01-01	1
2401	Spiral Scratch	1977-01-29	3	publication	1977-01-29	3
2402	Stars in My Pocket Like Grains of Sand	1984-12-01	2	publication	1984-12-01	2
2403	Steady On	1989-01-01	1	release	1989-01-01	1
2404	Stolen & Contaminated Songs	1992-01-01	1	release	1992-01-01	1
2405	Stone	1974-06-28	3	release	1974-06-28	3
2406	Straight on Till Morning	1972-01-01	1	release	1972-01-01	1
2407	Strategies Against Architecture '80–'83	1984-01-01	1	release	1984-01-01	1
2408	Strategies Against Architecture III	2001-01-01	1	release	2001-01-01	1
2409	Strategies Against Architecture IV	2010-01-01	1	release	2010-01-01	1
2410	Street of Chance	1942-01-01	1	release	1942-01-01	1
2411	Necronomicon – Geträumte Sünden	1968-01-01	1	release	1968-01-01	1
2412	Super 8½	1993-01-01	1	release	1993-01-01	1
2413	Super Hornio Brothers	1993-05-03	3	release	1993-05-03	3
2414	Svengoolie	1970-09-18	3	start	1970-09-18	3
2415	Swastikas for Noddy	1988-01-01	1	release	1988-01-01	1
2416	T.N.T. Jackson	1974-01-01	1	release	1974-01-01	1
2418	Talk about the Weather	1985-01-01	1	release	1985-01-01	1
2419	Tally Brown, New York	1979-05-04	3	release	1979-05-04	3
2420	Tattooed Flower Vase	1976-01-01	1	release	1976-01-01	1
2421	Terror Is a Man	1959-01-01	1	release	1959-01-01	1
2422	Terror at Tenkiller	1986-01-01	1	release	1986-01-01	1
2423	That Boy	1974-01-01	1	release	1974-01-01	1
2424	That Man: Peter Berlin	2005-01-01	1	release	2005-01-01	1
2425	That Total Age	1987-01-01	1	release	1987-01-01	1
2426	The 33D Invader	2011-01-01	1	release	2011-01-01	1
2427	The Adventures of Lucky Pierre	1961-01-01	1	release	1961-01-01	1
2428	The Amazing Transplant	1970-01-01	1	release	1970-01-01	1
2429	The Amorous Milkman	1975-01-01	1	release	1975-01-01	1
2430	The Ascension	1981-01-01	1	release	1981-01-01	1
2432	The Bawdy Adventures of Tom Jones	1976-05-10	3	release	1976-05-10	3
2433	The Blank Generation	1976-01-01	1	release	1976-01-01	1
2434	The Boogens	1981-01-01	1	release	1981-01-01	1
2435	魔	1983-01-01	1	release	1983-01-01	1
2436	The Burglar	1957-01-01	1	release	1957-01-01	1
2437	The Cat	1992-01-01	1	release	1992-01-01	1
2438	The Cathedral	1898-01-01	1	publication	1898-01-01	1
2439	The Colossus of Maroussi	1941-01-01	1	publication	1941-01-01	1
2441	The Concentration City	1957-01-01	1	publication	1957-01-01	1
2442	The Covenant, The Sword, and the Arm of the Lord	1985-11-01	2	release	1985-11-01	2
2443	The Crackdown	1983-08-01	2	release	1983-08-01	2
2444	The Crew	1984-01-01	1	release	1984-01-01	1
2445	The Curse of the Doll People	1961-01-01	1	release	1961-01-01	1
2446	La maldición de la Llorona	1961-01-01	1	release	1961-01-01	1
2447	The Day of Creation	1987-01-01	1	publication	1987-01-01	1
2448	The Day of Forever	1966-01-01	1	publication	1966-01-01	1
2449	The Demon	1976-01-01	1	publication	1976-01-01	1
2450	The Devil's Sword	1984-01-01	1	release	1984-01-01	1
2451	The Dorm That Dripped Blood	1982-01-01	1	release	1982-01-01	1
2452	The Dragon Experience	2003-01-01	1	release	2003-01-01	1
2453	The Evictors	1979-04-18	3	release	1979-04-18	3
2454	Baron Prášil	1961-01-01	1	release	1962-01-01	1
2455	The Forest	1982-01-01	1	release	1982-01-01	1
2456	The Full Treatment	1960-01-01	1	release	1960-01-01	1
2457	The Galaxy Invader	1985-04-01	2	release	1985-04-01	2
2458	The Ghost of Each Room	2001-01-01	1	release	2001-01-01	1
2459	The Girl, the Body, and the Pill	1967-01-01	1	release	1967-01-01	1
2460	The Golden Age	1989-01-01	1	release	1989-01-01	1
2461	The Golden Boat	1990-01-01	1	release	1990-01-01	1
2462	The Golden Hare with a Voice of Silver	2002-01-01	1	release	2002-01-01	1
2463	The Good, The Bad & The 4-Skins	1982-01-01	1	release	1982-01-01	1
2464	The Gruesome Twosome	1967-01-01	1	release	1967-01-01	1
2465	The House of Morecock	2001-01-01	1	release	2001-01-01	1
2466	The House of the Seven Hawks	1959-01-01	1	release	1959-01-01	1
2467	The Human Menagerie	1973-11-01	2	release	1973-11-01	2
2468	The Imp	1981-01-01	1	release	1981-01-01	1
2469	The Jade Pussycat	1977-01-01	1	release	1977-01-01	1
2470	The Kid from Left Field	1953-01-01	1	release	1953-01-01	1
2471	The Kitchen Tapes	1983-01-01	1	release	1983-01-01	1
2472	The Last Man to Fly	1992-01-01	1	release	1992-01-01	1
2473	The Last Trick	1964-01-01	1	release	1964-01-01	1
2474	The Lickerish Quartet	1970-10-13	3	release	1970-10-13	3
2475	The Lost Domain	2005-06-01	3	release	2005-06-01	3
2476	The Love Ban	1973-01-01	1	release	1973-01-01	1
2477	The Mad Doctor of Blood Island	1969-01-01	1	release	1969-01-01	1
2478	The Magic Serpent	1966-01-01	1	release	1966-01-01	1
2479	The Magickal Mystery D Tour EP	1986-01-01	1	publication	1986-01-01	1
2480	The Maniac	1963-01-01	1	release	1963-01-01	1
2481	The Maria Dimension	1991-01-01	1	release	1991-01-01	1
2482	The Mini-Skirt Mob	1968-01-01	1	release	1968-01-01	1
2483	Miracle de la rose	1946-01-01	1	publication	1946-01-01	1
2484	The Mutilator	1985-01-01	1	release	1985-01-01	1
2485	The New Backwards	2008-01-01	1	release	2008-01-01	1
2486	The Nine Ages of Nakedness	1969-01-01	1	release	1969-01-01	1
2487	The Original Sound of Sheffield '83/'87	2001-01-01	1	release	2001-01-01	1
2488	The Pendulum, the Pit and Hope	1983-01-01	1	release	1983-01-01	1
2489	Krysař	1985-01-01	1	release	1985-01-01	1
2490	The Playbirds	1978-01-01	1	release	1978-01-01	1
2491	The Prey	1983-11-04	3	release	1983-11-04	3
2492	The Raincoats	1979-11-03	3	release	1979-11-03	3
2493	The Rape After	1984-01-01	1	release	1984-01-01	1
2494	The Redeemer: Son of Satan	1978-01-01	1	release	1978-01-01	1
2495	The Return of the Durutti Column	1980-01-01	2	release	1980-01-01	2
2496	The Rising of the Moon	1956-01-01	1	release	1956-01-01	1
2497	The Room	1971-01-01	1	publication	1971-01-01	1
2498	The Satisfiers of Alpha Blue	1980-01-01	1	release	1980-01-01	1
2499	The Seeds	1966-01-01	1	release	1966-01-01	1
2500	The Sex Thief	1973-01-01	1	release	1973-01-01	1
2501	Dværgen	1973-12-01	2	release	1973-12-01	2
2503	The Slayer	1982-10-01	2	release	1982-10-01	2
2504	Der Zauberlehrling	1907-01-01	1	publication	1907-01-01	1
2505	The Sound-Sweep	1960-01-01	1	publication	1960-01-01	1
2506	A Star Called the Sun	1989-01-01	1	publication	1989-01-01	1
2507	The Statue	1971-01-01	1	release	1971-01-01	1
2508	The Sylvie and Babs Hi-Fi Companion	1985-01-01	1	release	1985-01-01	1
2509	The Tenement Year	1988-01-01	1	release	1988-01-01	1
2510	The Territory	1981-01-01	1	release	1981-01-01	1
2511	The Texas Vibrator Massacre	2008-01-01	1	release	2008-01-01	1
2512	The Thrill Killers	1964-01-01	1	release	1964-01-01	1
2513	The Tower	1984-01-01	1	release	1984-01-01	1
2514	The Twilight People	1972-01-01	1	release	1972-01-01	1
2515	The Unlimited Dream Company	1979-10-01	2	publication	1979-10-01	2
2516	The Unseen	1980-01-01	1	release	1980-01-01	1
2517	The Untold Story 2	1998-01-01	1	release	1998-01-01	1
2518	The Ups and Downs of a Handyman	1975-01-01	1	release	1975-01-01	1
2519	The Vampira Show	1954-04-30	3	broadcast_start	1954-04-30	3
2520	The Velvet Vampire	1971-01-01	1	release	1971-01-01	1
2521	The Vision and the Voice	1983-01-01	1	release	1983-01-01	1
2522	The Voice of America	1980-07-01	2	release	1980-07-01	2
